Historique;Date
BFL-HD 16'-0 x 60 x 54i.s. 6,5T TS6048;01-04-05
BFL-HD 19'-6 x 54 x 60i.s. 6,5T ;01-04-05
BFL-HD 20'-6 x 54 x 60i.s. 7,0T ;01-04-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;01-04-05
BFL-HD 18'-0 x 54 x 60i.s. 6,5T 1 PCHA;01-04-05
BFL-HD 18'-0 x 54 x 60i.s. 6,5T 1 PCHA;01-04-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;01-04-05
BFL-HD 16'-0 x 60 x 54i.s. 6,5T TS6048;01-04-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;31-03-05
BFL-HD 17'-0 x 60 x 54i.s. 6,5T TS6048, 3 PCHA;31-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                 04-01;31-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                 04-25;31-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                 04-01;31-03-05
BFL-HD 16'-0 x 60 x 54i.s. 6,5T TS6048;31-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T ;31-03-05
BFL-HD 18'-0 x 48 x 60SL45 6,5T OPSL45;31-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;31-03-05
BFL-HD 18'-0 x 48 x 60SL45 6,5T OPSL45;31-03-05
BFL-HD 15'-6 x 48 x 60i.s. 5,5T ;30-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;30-03-05
BFL-HD 15'-6 x 48 x 60i.s. 5,5T                04-01;30-03-05
BFL-HD 17'-6 x 48 x 60i.s. 6,5T ;30-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;30-03-05
BFL-HD 14'-0 x 42 x 60OPC 5,5T 1 POTEAU, OPC, 1 PCHA;30-03-05
BFL-HD 18'-6 x 48 x 60i.s. 6,5T ;30-03-05
BFL-HD 18'-0 x 60 x 54SL45 6,5T 1 POTEAU, TS6048, OPSL45;30-03-05
BFL-HD 15'-6 x 42 x 60OPC 5,5T OPC, COIN 45  04-01;30-03-05
BFL-HD 18'-6 x 48 x 60i.s. 6,5T ;30-03-05
BFL-HD 17'-6 x 48 x 60i.s. 6,5T ;29-03-05
BMT-400 16'-6 x 48 x 60D.s. 6,5T PORTE DROITE;29-03-05
BFL-HD 19'-0 x 48 x 60SL45 6,5T  1 POTEAU, OPSL45;29-03-05
BFL-HD 17'-6 x 48 x 60SL45 6,5T OPSL45, 3 PCHA;29-03-05
BMT-400 16'-6 x 48 x 60D.s. 6,5T PORTE DROITE;29-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       03-15;29-03-05
BFL-HD 19'-0 x 48 x 60SL45 6,5T OPSL45;29-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;29-03-05
BMT-400 16'-6 x 48 x 60D.s. 6,5T PORTE DROITE;29-03-05
BMT-400 18'-6 x 48 x 60SL45 6,5T 1 POTEAU, OPSL45;25-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;25-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;25-03-05
HB-250 15'-0 x 44 x 60i.s. 5,5T ;25-03-05
HB-250 15'-0 x 44 x 60i.s. 5,5T ;25-03-05
HB-250 15'-0 x 44 x 60i.s. 5,5T ;25-03-05
HB-250 14'-0 x 44 x 60i.s. 5,5T ;25-03-05
HB-250 13'-6 x 44 x 60i.s. 5,5T ;25-03-05
BMT-400 18'-6 x 48 x 60SL45 6,5T 1 POTEAU, OPSL45;25-03-05
MS1 9'-0 x 30 x 42D.s. 4,5T ;24-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-30;24-03-05
MS1 10'-0 x 30 x 42D.s. 4,5T ;24-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T COIN 45        03-28;24-03-05
HB-250 14'-0 x 44 x 60i.s. 5,5T ;24-03-05
HB-250 14'-0 x 44 x 60i.s. 5,5T ;24-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;24-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;24-03-05
HB-250 14'-0 x 44 x 60i.s. 5,5T ;24-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T ;23-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T                03-30;23-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T TROU DE LUM. SUP. PNC 5013;23-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T TROU DE LUM. SUP. PNC 5013;23-03-05
BFL-HD 20'-6 x 48 x 60i.s. 00 DHPP (pin to pin), 1 PCHA;23-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T COIN 45        03-28;23-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T COIN 45        03-30;23-03-05
BFL-HD 21'-0 x 48 x 60i.s. 7,0T COIN 45        03-30;23-03-05
BFL-HD 21'-0 x 48 x 60i.s. 7,0T COIN 45        03-30;23-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T COIN 45        03-30;23-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T COIN 45        03-28;23-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T COIN 45        03-28;23-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T TROU DE LUM. SUP. PNC 5013;22-03-05
BFL-HD 17'-0 x 54 x 60i.s. 6,5T ;22-03-05
M0 16'-6 x 42 x 60i.s. 6,5T ;22-03-05
M0 15'-6 x 42 x 60i.s. 6,5T MAIN 6.5";22-03-05
M0 16'-6 x 42 x 60i.s. 6,5T ;22-03-05
M0 15'-6 x 42 x 60i.s. 6,5T MAIN 6.5";22-03-05
M0 15'-6 x 42 x 60i.s. 6,5T MAIN 6.5";22-03-05
M0 16'-6 x 42 x 60i.s. 6,5T ;22-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T TROU DE LUM. SUP. PNC 5013;22-03-05
BFL-HD 20'-6 x 48 x 54i.s. 00 DHPP (pin to pin);21-03-05
BFL-HD 20'-6 x 48 x 54i.s. 00 DHPP (pin to pin);21-03-05
BFL-HD 15'-6 x 54 x 60i.s. 5,5T 1 PCHA;21-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T TROU DE LUM. SUP. PNC 5013;21-03-05
BFL-HD 15'-6 x 54 x 60i.s. 5,5T 1 PCHA;21-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T TROU DE LUM. SUP. PNC 5013;21-03-05
BFL-HD 14'-6 x 54 x 60i.s. 5,5T ;21-03-05
MS1 10'-0 x 36 x 48D.s. 4,5T ;21-03-05
BFL-HD 20'-6 x 48 x 54i.s. 00 DHPP (pin to pin);21-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T TROU DE LUM. SUP. PNC 5013;18-03-05
BFL-HD 19'-6 x 48 x 54i.s. 6,5T 1 POTEAU;18-03-05
BFL-HD 15'-6 x 54 x 60OPC 6,5T OPC;18-03-05
BFL-HD 18'-6 x 60 x 54SL45 6,5T TS6048, OPSL45, 1 POTEAU;18-03-05
BFL-HD 15'-0 x 42 x 54i.s. 5,5T COIN 45;18-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T TROU DE LUM. SUP. PNC 5013;18-03-05
BFL-HD 14'-6 x 48 x 60i.s. 5,5T DEVANT PLAT, MAIN 5,5";18-03-05
BFL-HD 20'-6 x 48 x 54i.s. 00 DHPP (pin to pin);18-03-05
BFL-HD 15'-0 x 42 x 54i.s. 5,5T COIN 45;18-03-05
BMT-400 14'-0 x 48 x 54i.s. 5,5T 1 PCHA;17-03-05
BFL-HD 18'-6 x 60 x 54SL45 6,5T TS6048, OPSL45, 1 POTEAU;17-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       04-01;17-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       04-15;17-03-05
BFL-HD 18'-6 x 60 x 54SL45 6,5T TS6048, OPSL45, 1 POTEAU;17-03-05
BMT-400 19'-6 x 48 x 54i.s. 6,5T                03-18;17-03-05
BMT-400 14'-6 x 54 x 60i.s. 5,5T ;17-03-05
BMT-400 20'-0 x 48 x 60i.s. 7,0T ;17-03-05
BFL-HD 18'-6 x 60 x 54SL45 6,5T TS6048, OPSL45, 1 POTEAU;17-03-05
BFL-HD 17'-6 x 54 x 60OPC 6,5T OPC;16-03-05
BFL-HD 17'-6 x 54 x 60OPC 6,5T OPC;16-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;16-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;16-03-05
BFL-HD 17'-6 x 54 x 60OPC 6,5T OPC;16-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       04-01;16-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       04-01;16-03-05
BMT-400 18'-6 x 60 x 54SL45 6,5T TS6048,OPSL45,1 POT,H-LIFT;16-03-05
BMT-400 20'-0 x 48 x 60i.s. 7,0T                03-18;16-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       04-01;15-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       04-01;15-03-05
BFL-HD 15'-6 x 42 x 60i.s. 5,5T ;15-03-05
BFL-HD 15'-6 x 42 x 60i.s. 5,5T ;15-03-05
BFL-HD 15'-6 x 42 x 60i.s. 5,5T ;15-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;15-03-05
BFL-HD 17'-6 x 54 x 60OPC 6,5T OPC;15-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-16;15-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;15-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-16;14-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T COIN 45        03-16;14-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;14-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T ;14-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                04-25;14-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-16;14-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T ;14-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T ;14-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       04-01;14-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       03-15;11-03-05
BFL-HD 16'-6 x 54 x 60i.s. 6,5T ;11-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       03-15;11-03-05
BFL-HD 18'-6 x 48 x 60i.s. 6,5T ;11-03-05
BFL-HD 17'-6 x 48 x 60i.s. 6,5T ;11-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T COIN 45        03-16;11-03-05
BFL-HD 18'-6 x 54 x 60i.s. 6,5T 1 PCHA;11-03-05
BFL-HD 18'-6 x 54 x 60i.s. 6,5T 1 PCHA;11-03-05
BFL-HD 18'-0 x 54 x 60i.s. 6,5T ;11-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;10-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;10-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;10-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T                04-15;10-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       03-15;10-03-05
BFL-HD 15'-6 x 48 x 60i.s. 5,5T                03-15;10-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       03-15;10-03-05
BFL-HD 22'-0 x 48 x 60i.s. 7,0T                03-15;10-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;10-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;09-03-05
BFL-HD 18'-6 x 60 x 54SL45 6,5T TS6048, OPSL45,RENF HORIZONTAL;09-03-05
BFL-PR 18'-0 x 42 x 60i.s. 6,5T COIN 45          03-15;09-03-05
BFL-HD 18'-6 x 48 x 48SL45 6,5T 1 POT,OPSL45,PORTE 48" N. INST;09-03-05
BFL-PR 18'-0 x 42 x 60i.s. 6,5T COIN 45          03-15;09-03-05
BFL-HD 15'-6 x 48 x 60i.s. 5,5T                03-15;09-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T 2 CLEVIS       03-15;09-03-05
BFL-HD 19'-6 x 48 x 60i.s. 6,5T 1 POTEAU       03-15;09-03-05
BFL-PR 18'-0 x 42 x 60i.s. 6,5T COIN 45          03-15;09-03-05
BFL-PR 15'-6 x 42 x 60i.s. 5,5T COIN 45          03-15;08-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-14;08-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;08-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;08-03-05
BFL-HD 15'-6 x 42 x 60D.s. 5,5T ;08-03-05
BMT-400 19'-6 x 48 x 60i.s. 6,5T                03-14;08-03-05
BFL-PR 15'-6 x 42 x 60i.s. 5,5T COIN 45          03-15;08-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-14;08-03-05
BMT-400 20'-6 x 48 x 60i.s. 7,0T                03-14;08-03-05
BFL-HD 19'-6 x 48 x 60i.s. 6,5T 1 POTEAU       03-15;08-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                05-02;07-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T                03-14;07-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T                03-14;07-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T                03-14;07-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-08;07-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-08;07-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-14;07-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;07-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;07-03-05
HB-250 15'-0 x 44 x 60OPC 5,5T OPC;04-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-14;04-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-14;04-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-14;04-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-14;04-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T                03-14;04-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;04-03-05
HB-250 14'-0 x 44 x 60OPC 5,5T OPC;04-03-05
HB-250 14'-6 x 44 x 60i.s. 5,5T ;04-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;04-03-05
BFL-HD 20'-0 x 48 x 60i.s. 7,0T                03-14;04-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;03-03-05
MS-HD 10'-0 x 30 x 42D.s. 4,5T ;03-03-05
MS-HD 10'-0 x 30 x 42D.s. 4,5T ;03-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;03-03-05
M1 16'-0 x 42 x 54OPC 6,5T OPC;03-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;03-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;03-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;03-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;03-03-05
BFL-HD 18'-0 x 54 x 60i.s. 6,5T ;02-03-05
BFL-PR 15'-6 x 42 x 60i.s. 5,5T COIN 45          03-05;02-03-05
BFL-HD 18'-0 x 54 x 60i.s. 6,5T ;02-03-05
BFL-HD 18'-0 x 54 x 60i.s. 6,5T ;02-03-05
BFL-HD 18'-0 x 48 x 60i.s. 6,5T                03-10;02-03-05
BFL-PR 15'-6 x 42 x 60i.s. 5,5T COIN 45          03-05;02-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;02-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;02-03-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;02-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-14;02-03-05
BFL-PR 20'-6 x 48 x 60i.s. 7,0T COIN 45          03-05;01-03-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T                03-16;01-03-05
BFL-PR 20'-6 x 48 x 60i.s. 7,0T COIN 45          03-04;01-03-05
BFL-PR 20'-6 x 48 x 60i.s. 7,0T COIN 45          03-04;01-03-05
BFL-PR 20'-6 x 48 x 60i.s. 7,0T COIN 45          03-04;01-03-05
BFL-PR 20'-6 x 48 x 60i.s. 7,0T COIN 45          03-05;01-03-05
BFL-PR 20'-6 x 48 x 60i.s. 7,0T COIN 45          03-05;01-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;01-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;01-03-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 PCHA;28-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 PCHA;28-02-05
BMT-400 20'-0 x 48 x 60i.s. 7,0T ;28-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;28-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;28-02-05
BFL-HD 15'-0 x 42 x 60i.s. 5,5T ;28-02-05
BFL-HD 14'-0 x 48 x 60OPC 5,5T OPC;28-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;25-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;25-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;25-02-05
BFL-HD 14'-0 x 48 x 60i.s. 5,5T 1 TROU DE LUMIERE SUP.;25-02-05
BFL-HD 15'-0 x 42 x 54i.s. 5,5T ;25-02-05
BFL-HD 18'-0 x 48 x 60i.s. 6,5T                03-01;25-02-05
BFL-HD 15'-0 x 42 x 54i.s. 5,5T ;25-02-05
BFL-HD 18'-0 x 48 x 60i.s. 6,5T                 03-01;25-02-05
BFL-HD 14'-0 x 48 x 60i.s. 5,5T 1 TROU DE LUMIERE SUP.;25-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;24-02-05
BFL-HD 19'-0 x 48 x 60i.s. 6,5T                03-01;24-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;24-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;24-02-05
BFL-HD 14'-0 x 48 x 60i.s. 5,5T 1 TROU DE LUMIERE SUP.;24-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;24-02-05
BFL-PR 20'-0 x 48 x 60i.s. 7,0T COIN 45        03-01;24-02-05
BFL-HD 14'-0 x 48 x 60i.s. 5,5T 1 TROU DE LUMIERE SUP.;24-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;24-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;24-02-05
BFL-HD 14'-0 x 48 x 60i.s. 5,5T 1 TROU DE LUMIERE SUP.;23-02-05
BFL-HD 19'-0 x 48 x 60i.s. 6,5T                03-01;23-02-05
BFL-HD 14'-0 x 48 x 60i.s. 5,5T 1 TROU DE LUMIERE SUP.;23-02-05
BFL-HD 19'-0 x 54 x 60SL45 6,5T OPSL45;23-02-05
BFL-HD 18'-0 x 48 x 60i.s. 6,5T                 03-01;23-02-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;23-02-05
BFL-HD 19'-0 x 54 x 60i.s. 6,5T PNC 5006;23-02-05
BFL-HD 18'-0 x 48 x 60i.s. 6,5T ;23-02-05
BFL-HD 19'-0 x 48 x 60i.s. 6,5T                03-01;23-02-05
BFL-HD 19'-0 x 54 x 60SL45 6,5T OPSL45;23-02-05
BFL-HD 17'-6 x 54 x 60i.s. 6,5T ;23-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;22-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;22-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;22-02-05
BMT-400 14'-0 x 48 x 60i.s. 5,5T ;22-02-05
BMT-400 14'-0 x 48 x 60i.s. 5,5T ;22-02-05
BMT-400 20'-6 x 48 x 60i.s. 7,0T                03-01;22-02-05
BFL-PR 18'-6 x 48 x 60i.s. 7,0T 1 POTEAU, COIN 45, MAIN 7.0";22-02-05
BFL-HD 14'-0 x 48 x 60i.s. 5,5T TROU DE LUM. SUP. PNC 5007;22-02-05
BFL-HD 19'-6 x 48 x 60i.s. 6,5T 1 POTEAU          02-28;22-02-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T 1 POTEAU            03-01;22-02-05
BFL-HD 18'-0 x 48 x 60i.s. 6,5T ;22-02-05
HB-250 18'-0 x 44 x 54i.s. 6,5T 1 PCHA;21-02-05
HB-250 18'-0 x 44 x 60i.s. 6,5T ;21-02-05
HB-250 18'-0 x 44 x 60i.s. 6,5T ;21-02-05
HB-250 18'-0 x 44 x 60i.s. 6,5T ;21-02-05
M0 16'-0 x 48 x 54i.s. 5,5T                 03-10;21-02-05
HB-250 18'-0 x 44 x 60i.s. 6,5T ;21-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;21-02-05
BMT-400 14'-0 x 48 x 60i.s. 5,5T ;21-02-05
EL-188 20'-6 x 48 x 60i.s. 7,0T ;18-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;18-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;18-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;18-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;18-02-05
PROTO 15'-0 x 42 x 56D.s. 5,5T BENNE LEGERE, 3300 lbs;18-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T                01-14;18-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;18-02-05
MS0 12'-0 x 30 x 36i.s. 4,5T                 03-01;18-02-05
MS-HD 12'-0 x 30 x 42OPC 4,5T OPC;18-02-05
M0 16'-0 x 48 x 54i.s. 5,5T                 03-10;18-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T 1 TROU DE LUMIERE SUP.;17-02-05
MSO-2 12'-0 x 16 x 24D.D. 4,5T                02-17;17-02-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T ;17-02-05
BFL-HD 19'-6 x 48 x 60i.s. 6,5T ;17-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;17-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;17-02-05
BFL-HD 19'-6 x 48 x 60i.s. 6,5T ;17-02-05
BFL-HD 19'-6 x 48 x 60i.s. 6,5T                 02-21;17-02-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T ;17-02-05
BFL-HD 17'-6 x 54 x 60OPC 6,5T OPC;16-02-05
BFL-HD 19'-0 x 42 x 60i.s. 6,5T ;16-02-05
M0 16'-0 x 48 x 60i.s. 5,5T ;16-02-05
HB-250 18'-6 x 44 x 60i.s. 6,5T                02-21;16-02-05
HB-250 18'-6 x 44 x 60i.s. 6,5T                03-01;16-02-05
BFL-HD 17'-0 x 54 x 60i.s. 6,5T PNC 5008;16-02-05
BFL-HD 17'-0 x 54 x 60i.s. 6,5T ;16-02-05
M1 16'-0 x 48 x 60OPC 6,5T OPC;16-02-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T ;16-02-05
MSO-2 12'-0 x 16 x 24D.D. 4,5T                03-01;16-02-05
BFL-HD 21'-0 x 48 x 60i.s. 00 DHPP (pin to pin)   02-15;15-02-05
BFL-PR 15'-6 x 42 x 60i.s. 5,5T COIN 45          02-20;15-02-05
M0 15'-6 x 42 x 60i.s. 5,5T ;15-02-05
BFL-HD 15'-6 x 42 x 54OPC 5,5T OPC;15-02-05
BFL-HD 15'-6 x 42 x 54OPC 5,5T OPC;15-02-05
BFL-HD 19'-0 x 54 x 60i.s. 6,5T 1 PCHA;15-02-05
BFL-HD 18'-6 x 42 x 60i.s. 6,5T ;15-02-05
MSO-2 13'-0 x 16 x 24D.D. 4,5T ;15-02-05
BFL-HD 21'-6 x 48 x 60i.s. 7,0T                02-21;14-02-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T 1 POTEAU            02-21;14-02-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T 1 POTEAU            02-21;14-02-05
BFL-HD 15'-0 x 42 x 60i.s. 5,5T 1 POTEAU;14-02-05
BFL-HD 17'-0 x 42 x 60i.s. 6,5T 1 POTEAU, 1 PCHA;14-02-05
BFL-HD 20'-6 x 48 x 60i.s. 7,0T 1 POTEAU       02-21;14-02-05
BFL-PR 21'-0 x 48 x 60i.s. 7,0T 1 POTEAU, COIN 45  02-21;14-02-05
BFL-HD 17'-6 x 42 x 54OPC 6,5T 1 POTEAU, OPC;11-02-05
BFL-HD 18'-0 x 60 x 54i.s. 6,5T TS6048, 1 POTEAU;11-02-05
BMT-400 14'-0 x 54 x 60D.s. 6,5T 102", PORTE DROITE;11-02-05
BFL-HD 15'-0 x 42 x 54i.s. 5,5T 1 POTEAU, 1 PCHA  02-21;11-02-05
BMT-SP 17'-6 x 48 x 60D.s. 6,5T COTÉ 1/4", PORTE DROITE;11-02-05
BMT-SP 17'-6 x 48 x 60D.s. 6,5T COTÉ 1/4", PORTE DROITE;11-02-05
BMT-400 14'-0 x 42 x 54i.s. 5,5T 3 PCHA;10-02-05
BFL-HD 19'-6 x 48 x 60i.s. 6,5T ;10-02-05
BMT-400 14'-0 x 54 x 60OPC 6,5T OPC;10-02-05
REMMO 32'-0 x 48 x 54i.s. 00 PNC 5003 5004 5005;10-02-05
BFL-HD 19'-6 x 48 x 60i.s. 6,5T                01-10;10-02-05
BFL-HD 19'-6 x 48 x 60i.s. 6,5T                01-10;10-02-05
BMT-400 20'-0 x 48 x 60i.s. 7,0T 1 POTEAU         02-15;10-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;09-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;09-02-05
BFL-PR 20'-6 x 48 x 60i.s. 7,0T COIN 45             02-14;09-02-05
BFL-HD 20'-6 x 54 x 60i.s. 7,0T 1 PCHA;09-02-05
BFL-HD 17'-0 x 48 x 60i.s. 6,5T ;09-02-05
BFL-HD 20'-6 x 54 x 60OPC 7,0T OPC, 1 PCHA;09-02-05
BFL-PR 20'-6 x 48 x 60i.s. 7,0T COIN 45             02-14;09-02-05
